"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"2110500283","FEDEARROZ_CAMPOALEGRE_ALTAGRACIA [2110500283]","Agrometeorológica","Automática con Telemetría","Activa","Huila","Campoalegre","    (-75.298144444, 2.698138889)","507","-75.298144444","2.698138889","14/12/2011",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Rio Neiva","FEDERACIÓN NACIONAL DE ARROCEROS"
"0052030020","PRESA HIDROMAYO [52030020]","Pluviométrica","Convencional","Suspendida","Nariño","Colón (Génova)","    (-77.0, 1.65)","1,770","-77","1.65","15/03/1971","31/03/2008","Area Operativa 07 - Nariño-Putumayo",,"Pacifico","Patía","Río Mayo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023087890","ARRIBA DESFOGUE  [23087890]","Limnigráfica","Convencional","Activa","Antioquia","San Carlos","    (-74.78333333, 6.183333333)","240","-74.78333333","6.183333333","15/05/1995",,"Area Operativa 01 - Antioquia-Chocó","SAMANÁ NORTE","Magdalena Cauca","Medio Magdalena","Río Nare","INTERCONEXIÓN ELÉCTRICA S.A."
"0027027250","DERIVACION TC 11  [27027250]","Limnigráfica","Convencional","Activa","Antioquia","Yarumal","    (-75.43333333, 6.866666667)","2,387","-75.43333333","6.866666667","15/08/1984",,"Area Operativa 01 - Antioquia-Chocó","NECHÍ","Magdalena Cauca","Nechí","Alto Nechí","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0026095220","ITA-BUGA [26095220]","Climatológica Principal","Convencional","Suspendida","Valle Del Cauca","Buga","    (-76.3, 3.916666667)","10","-76.3","3.916666667","15/07/1969","15/08/1981","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2120000120","COLEGIO GUSTAVO MORALES [2120000120]","Pluviométrica","Automática con Telemetría","Activa","Bogotá","Bogotá, D.C","    (-74.064401, 4.716619)","2,553","-74.064401","4.716619","01/11/2016",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO"
"0044030010","PLANTAS FLORENCIA [44030010]","Pluviométrica","Convencional","Suspendida","Caqueta","Florencia","    (-75.61666667, 1.633333333)","270","-75.61666667","1.633333333","15/11/1958","15/09/1973","Area Operativa 04 - Huila-Caquetá",,"Amazonas","Caquetá","Río Orteguaza","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2120000102","COLEGIO CARLOS PIZARRO [2120000102]","Pluviométrica","Automática con Telemetría","Activa","Bogotá","Bogotá, D.C","    (-74.205408333, 4.635369444)","2,544","-74.205408333","4.635369444","19/06/2018",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO"
"0021015040","LA PRIMAVERA - AUT [21015040]","Climatológica Principal","Automática con Telemetría","Activa","Huila","Saladoblanco","    (-76.11433333, 2.021583333)","1,919","-76.11433333","2.021583333","28/07/2005",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Ríos Directos al Magdalena (mi)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0027027100","MIRAFLORES TC 3  [27027100]","Limnimétrica","Convencional","Suspendida","Antioquia","Carolina","    (-75.31666667, 6.783333333)","2,000","-75.31666667","6.783333333","15/07/1954","15/09/1959","Area Operativa 01 - Antioquia-Chocó","TENCHE","Magdalena Cauca","Nechí","Alto Nechí","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0024040010","BARICHARA  [24040010]","Pluviométrica","Convencional","Activa","Santander","Barichara","    (-73.23333333, 6.633333333)","1,300","-73.23333333","6.633333333","15/01/1953",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Suárez","COMPAÑÍA COLOMBIANA DE TABACO"
"2620000090","SAN JOSE DE LA MONTANA - AUT  [2620000090]","Pluviográfica","Automática con Telemetría","Activa","Antioquia","San José De La Montaña","    (-75.68825, 6.848638889)","2,693","-75.68825","6.848638889","14/03/2013",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA"
"0026150430","PROVIDENCIA  [26150430]","Pluviométrica","Convencional","Activa","Caldas","Palestina","    (-75.7, 5.05)","1,250","-75.7","5.05","15/09/1986",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Otún y otros directos al Cauca","FEDERACIÓN NACIONAL DE CAFETEROS"
"0026127230","BOCATOMA EPA - AUT [26127230]","Limnigráfica","Automática con Telemetría","Activa","Quindío","Salento","    (-75.595, 4.627777778)","1,700","-75.595","4.627777778","15/02/2018",,"Area Operativa 09 - Cauca-Valle-Caldas","QUINAMAYO","Magdalena Cauca","Cauca","Río La Vieja","CORPORACIÓN AUTÓNOMA REGIONAL DEL QUINDÍO"
"0026110040","BOLIVAR [26110040]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Bolívar","    (-76.19044444, 4.342944444)","972","-76.19044444","4.342944444","15/04/1961",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0028010160","ROQUE DE ALBA  [28010160]","Pluviométrica","Convencional","Suspendida","La Guajira","Villanueva","    (-72.96666667, 10.6)","225","-72.96666667","10.6","15/04/1970","15/11/1973","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Cesar","Alto Cesar","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA"
"0024050040","BETULIA  [24050040]","Pluviométrica","Convencional","Suspendida","Santander","Betulia","    (-73.28333333, 6.916666667)","1,500","-73.28333333","6.916666667","15/01/1956","15/12/1959","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Sogamoso","COMPAÑÍA COLOMBIANA DE TABACO"
"0023065507","ALTO DE LA RANA  - AUT  [23065507]","Climatológica Principal","Automática con Telemetría","Activa","Cundinamarca","Quebradanegra","    (-74.54361111, 5.123805556)","2,483","-74.54361111","5.123805556",,,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Medio Magdalena","Río Negro","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"2615700065","NEREIDAS P.N.N.N. - AUT  [2615700065]","Limnigráfica","Automática con Telemetría","Activa","Caldas","Manizales","    (-75.560352778, 4.992213889)","2,053","-75.560352778","4.992213889","04/07/2018",,"Area Operativa 09 - Cauca-Valle-Caldas","RÍO CHINCHINÁ","Magdalena Cauca","Cauca","Río Chinchiná","CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS"
"2125500282","FEDEARROZ_ARMERO_ELPUENTE_4G [2125500282]","Agrometeorológica","Automática con Telemetría","Activa","Tolima","Armero (Guayabal)","    (-74.904894444, 4.964761111)","327","-74.904894444","4.964761111","12/09/2024",,"Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Lagunilla y Otros Directos al Magdalena","FEDERACIÓN NACIONAL DE ARROCEROS"
"0027018110","DESC.GUADALUPE IV  [27018110]","Limnimétrica","Convencional","Activa","Antioquia","Guadalupe","    (-75.18333333, 6.833333333)","924","-75.18333333","6.833333333","23/04/2004",,"Area Operativa 01 - Antioquia-Chocó","GUADALUPE","Magdalena Cauca","Nechí","Río Porce","ESTACIONES PARTICULARES"
"2614500112","BELLAVISTA - JESUS MARIA - AUT   [2614500112]","Climatológica Principal","Automática con Telemetría","En Mantenimiento","Caldas","Anserma","    (-75.800166667, 5.275944444)","1,984","-75.800166667","5.275944444","03/06/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Risaralda","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0032105010","PUERTO ARTURO [32105010]","Climatológica Principal","Convencional","Suspendida","Guaviare","San José Del Guaviare","    (-72.78333333, 2.583333333)","210","-72.78333333","2.583333333","15/10/1985","15/08/1993","Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Guaviare","Alto Guaviare","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0027017140","CANAL RIOGRANDE  [27017140]","Limnigráfica","Convencional","Suspendida","Antioquia","Santa Rosa De Osos","    (-75.41666667, 6.516666667)","2,149","-75.41666667","6.516666667","15/01/1992","15/08/1992","Area Operativa 01 - Antioquia-Chocó","GRANDE","Magdalena Cauca","Nechí","Río Porce","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"2612500213","EL VIGILANTE [2612500213]","Climatológica Principal","Automática con Telemetría","Activa","Quindío","Filandia","    (-75.688055556, 4.625)","1,610","-75.688055556","4.625","07/02/2022",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río La Vieja","CORPORACIÓN AUTÓNOMA REGIONAL DEL QUINDÍO"
"2620000028","BRICENO - AUT  [2620000028]","Pluviográfica","Automática con Telemetría","Activa","Antioquia","Briceño","    (-75.553583333, 7.109611111)","1,327","-75.553583333","7.109611111","12/03/2013",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA"
"0016027240","Z-3 [16027240]","Limnimétrica","Convencional","Suspendida","Norte De Santander","Cúcuta","    (-72.55, 8.083333333)","114","-72.55","8.083333333","15/10/1980","15/01/1990","Area Operativa 08 - Santanderes-Arauca","CANAL ZULIA","Caribe","Catatumbo","Río Zulia","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2120000123","COLEGIO LA CHUCUA [2120000123]","Pluviométrica","Automática con Telemetría","Activa","Bogotá","Bogotá, D.C","    (-74.148507, 4.60356)","2,562","-74.148507","4.60356","01/11/2016",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO"
"0011150010","TITUMATE [11150010]","Pluviométrica","Convencional","Activa","Choco","Unguía","    (-77.07583333, 8.308055556)","11","-77.07583333","8.308055556","15/11/1974",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2615500022","HOSPITAL DE CALDAS - AUT  [2615500022]","Climatológica Principal","Automática con Telemetría","Activa","Caldas","Manizales","    (-75.4113, 5.0545)","2,900","-75.4113","5.0545","04/07/2018",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Chinchiná","CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS"
"1111700372","SENSOR DE NIVEL1 - AUT [1111700372]","Limnimétrica","Automática con Telemetría","Activa","Antioquia","Mutatá","    (-76.4334, 7.2394)","125","-76.4334","7.2394","15/12/2022",,"Area Operativa 01 - Antioquia-Chocó","MUTATÁ","Caribe","Atrato - Darién","Río Sucio","CORPORACION AUTÓNOMA REGIONAL DE URABÁ"
"2615500020","FINCA LA PAZ - AUT  [2615500020]","Climatológica Principal","Automática con Telemetría","Activa","Caldas","Manizales","    (-75.508941667, 5.080394444)","2,060","-75.508941667","5.080394444","04/07/2018",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Chinchiná","CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS"
"3523500299","FEDEARROZ_TRINIDAD [3523500299]","Agrometeorológica","Automática con Telemetría","Activa","Casanare","Trinidad","    (-71.585769444, 5.394783333)","162","-71.585769444","5.394783333","28/11/2011",,"Area Operativa 06 - Boyacá-Casanare-Vichada",,"Orinoco","Meta","Río Pauto","FEDERACIÓN NACIONAL DE ARROCEROS"
"2308700010","CARACOLI - LA REINA - AUT  [2308700010]","Limnigráfica","Automática con Telemetría","En Mantenimiento","Antioquia","Caracolí","    (-74.756027778, 6.410916667)","610","-74.756027778","6.410916667","17/08/2017",,"Area Operativa 10 - Tolima","QUEBRADA LA REINA","Magdalena Cauca","Medio Magdalena","Río Nare","CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA"
"0021205290","EDIFICIO SAMPER  [21205290]","Climatológica Ordinaria","Convencional","Suspendida","Bogotá","Bogotá, D.C","    (-74.08333333, 4.616666667)","2,570","-74.08333333","4.616666667","15/01/1944","15/01/1950","Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","MINISTERIO DE AGRICULTURA"
"0027017010","RIO GRANDE RG-2  [27017010]","Limnigráfica","Convencional","Suspendida","Antioquia","Santa Rosa De Osos","    (-75.41666667, 6.5)","2,140","-75.41666667","6.5","15/12/1950","15/09/1954","Area Operativa 01 - Antioquia-Chocó","GRANDE","Magdalena Cauca","Nechí","Río Porce","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"2615700061","LOS PUENTES - AUT  [2615700061]","Limnigráfica","Automática con Telemetría","Activa","Caldas","Manizales","    (-75.508991667, 5.078747222)","2,014","-75.508991667","5.078747222","04/07/2018",,"Area Operativa 09 - Cauca-Valle-Caldas","QUEBRADA SALINAS","Magdalena Cauca","Cauca","Río Chinchiná","CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS"
"0026160210","ARANZAZU  [26160210]","Pluviográfica","Convencional","Suspendida","Caldas","Aranzazu","    (-75.48333333, 5.283333333)","1,920","-75.48333333","5.283333333","15/11/1951","15/12/1951","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","FEDERACIÓN NACIONAL DE CAFETEROS"
"0021250170","BOQUERON [21250170]","Pluviométrica","Convencional","Activa","Tolima","Villahermosa","    (-75.25277778, 4.903888889)","3,740","-75.25277778","4.903888889","15/12/1986",,"Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Lagunilla y Otros Directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021015020","SEVILLA  AUT [21015020]","Climatológica Ordinaria","Automática con Telemetría, Convencional","Activa","Huila","Pitalito","    (-76.13027778, 1.824833333)","1,320","-76.13027778","1.824833333","15/06/1971",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Alto Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026120010","COL SAN JOSE ARMEN  [26120010]","Pluviométrica","Convencional","Suspendida","Quindío","Armenia","    (-75.68333333, 4.533333333)","1,483","-75.68333333","4.533333333","15/09/1929","15/12/1936","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río La Vieja","MINISTERIO DE AGRICULTURA"
"0029037450","SANTA HELENA 2 [29037450]","Limnimétrica","Convencional","Activa","Bolivar","Arjona","    (-75.43583333, 10.06805556)","3","-75.43583333","10.06805556","15/06/1978",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","CANAL DEL DIQUE","Magdalena Cauca","Bajo Magdalena","Canal del Dique margen izquierda","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023080560","SAN JOSE DEL NUS  [23080560]","Pluviométrica","Convencional","Suspendida","Antioquia","San Roque","    (-74.83333333, 6.483333333)","835","-74.83333333","6.483333333","15/12/1968","15/12/1989","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Río Nare","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0024050120","PARROQUIA LA  [24050120]","Pluviométrica","Convencional","Activa","Santander","San Vicente De Chucurí","    (-73.43333333, 6.95)","500","-73.43333333","6.95","15/02/1967",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Sogamoso","FEDERACIÓN NACIONAL DE CAFETEROS"
"2620000084","SABANALARGA - AUT  [2620000084]","Pluviográfica","Automática con Telemetría","Activa","Antioquia","Sabanalarga","    (-75.820472222, 6.852722222)","878","-75.820472222","6.852722222","26/04/2013",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA"
"2703000048","EL BAGRE - EL CASTILLO - AUT  [2703000048]","Pluviográfica","Automática con Telemetría","En Mantenimiento","Antioquia","El Bagre","    (-74.720527778, 7.763694444)","70","-74.720527778","7.763694444","08/10/2017",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Bajo Nechí (md)","CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA"
"0024055503","LA FUENTE (EL PALMAR)  - AUT  [24055503]","Pluviométrica","Automática con Telemetría","Activa","Santander","Palmar","    (-73.291925, 6.5497)","819","-73.291925","6.5497",,,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Suárez","ISAGEN  S.A. E.S.P"
"0026145080","PARAMO TATAMA [26145080]","Climatológica Principal","Automática con Telemetría","Suspendida","Risaralda","Santuario","    (-76.061, 5.123861111)","3,814","-76.061","5.123861111","14/12/2005","29/09/2010","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2615500026","MILAN PLANTA NIZA - AUT  [2615500026]","Climatológica Principal","Automática con Telemetría","Activa","Caldas","Manizales","    (-75.529416667, 5.095972222)","1,967","-75.529416667","5.095972222","04/07/2018",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Chinchiná","CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS"
"0013077220","BAJO GRANDE [13077220]","Limnimétrica","Convencional","Suspendida","Cordoba","San Andrés De Sotavento","    (-75.51666667, 9.15)","48","-75.51666667","9.15","15/06/1988","15/01/1991","Area Operativa 02 - Atlántico-Bolivar-Sucre","LAGO BAJO GRANDE","Caribe","Sinú","Bajo Sinú","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0016017270","PALO COLORADO  - AUT  [16017270]","Limnigráfica","Automática con Telemetría","Activa","Norte De Santander","Chinácota","    (-72.57183333, 7.629777778)","1,165","-72.57183333","7.629777778",,,"Area Operativa 08 - Santanderes-Arauca","QUEBRADA LA HONDA","Caribe","Catatumbo","Río Pamplonita","CORPORACIÓN AUTÓNOMA REGIONAL DE LA FRONTERA NORORIENTAL"
"0014015060","ISLAS DEL ROSARIO [14015060]","Climatológica Principal","Convencional","Suspendida","Bolivar","Cartagena De Indias","    (-75.75, 10.18333333)","3","-75.75","10.18333333","15/12/1983","15/08/1996","Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Caribe","Sinú","Bajo Sinú","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
