station,name,latitude,longitude,tr,pmax24hr,n,p_dist
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,2.0,103.9723053783708,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,2.33,139.41720237673547,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,5.0,342.74282273210144,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,10.0,535.3133155348074,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,15.0,642.5287557193436,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,20.0,714.622463091266,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,25.0,767.9488834625571,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,50.0,918.0683648658122,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,75.0,994.8342481887032,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,100.0,1044.4942123501132,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,200.0,1148.7953763862488,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,250.0,1178.0861169571217,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,500.0,1257.2459783745376,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,750.0,1296.122096007286,9,logpearson3
13035501,AEROPUERTO LOS GARZONES [13035501],8.825833333,-75.82513889,1000.0,1320.771298035402,9,logpearson3
