name,Decade,Year,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
W27,1980,1989,12,12,0.0001609027385711,0.0052546933293342,0.0050937905907631,0.0137624703347677,0.00114687252789731,0.0005912128835916,0.001497106537922,0.0001609027385711,0.0001609027385711,0.00026272982358925,0.00093262456357475,0.0006698947399855
W19,1980,1989,12,12,0.000319192542754,0.0034788991571506,0.0031597066143966,0.0146702176502717,0.00122251813752264,0.00092493062490805,0.000891496962979894,0.000319192542754,0.000319192542754,0.00057687834232465,0.0015739758065376,0.00099709746421295
W2,1980,1989,12,12,0.0006329963604609,0.0039974898099899,0.003364493449529,0.027768527468045,0.00231404395567042,0.00219235693415,0.00107439362251164,0.0006329963604609,0.0006329963604609,0.0014792991181214,0.0032537517448266,0.0017744526267052
W11,1980,1989,12,12,0.0004002742332454,0.0040124479260362,0.0036121736927908,0.0189586497564774,0.00157988747970645,0.0013433574628831,0.00104163534695814,0.0004002742332454,0.0004002742332454,0.0008602785724174,0.002184143064384,0.0013238644919666
W26,1980,1989,12,12,0.000296101473974,0.0048827461072937,0.0045866446333197,0.0165680364455865,0.00138066970379888,0.00097215592377785,0.0013285235081095,0.000296101473974,0.000296101473974,0.0004832955576744,0.0015161315007205,0.0010328359430461
W20,1980,1989,12,12,0.0004954348366297,0.0056171193386077,0.005121684501978,0.0224522144004631,0.00187101786670526,0.00148745289893675,0.00140307962014053,0.0004954348366297,0.0004954348366297,0.0009762162066766,0.00219751153790815,0.00122129533123155
W6,1980,1989,12,12,8.79565874735514e-05,0.0034206906954447,0.00333273410797115,0.00767111529906525,0.000639259608255438,0.00031118839979165,0.000921149897751706,8.79565874735514e-05,8.79565874735514e-05,0.0001154753069082,0.0005458941062291,0.0004304187993209
W32,1980,1989,12,12,0.0003055360714847,0.0070974018622797,0.006791865790795,0.021412484800101,0.00178437373334175,0.0012134898860663,0.00186999077010903,0.0003055360714847,0.0003055360714847,0.0006231246865746,0.00187981395114605,0.00125668926457145
W12,1980,1989,12,12,0.0007526617939053,0.0076761106565408,0.0069234488626355,0.0320696130345551,0.00267246775287959,0.0021377479878256,0.00179804225593123,0.0007526617939053,0.0007526617939053,0.00152509552214475,0.0031780851971036,0.00165298967495885
W33,1980,1989,12,12,0.0001679702206986,0.005898180056695,0.0057302098359964,0.0149655172007808,0.0012471264333984,0.00068568917041475,0.00160924585088369,0.0001679702206986,0.0001679702206986,0.00032801025046455,0.0010579077666374,0.00072989751617285
W14,1980,1989,12,12,0.0005307303109897,0.0096635485768865,0.0091328182658968,0.0377594389843552,0.00314661991536293,0.00300350376446635,0.00240864509047019,0.0005307303109897,0.0005307303109897,0.0012280439221546,0.00429066921646765,0.00306262529431305
W28,1980,1989,12,12,0.0003508189512412,0.0085802942938488,0.0082294753426076,0.0280447364541122,0.00233706137117602,0.00177552712734085,0.00224452446708638,0.0003508189512412,0.0003508189512412,0.00054639163854675,0.0033478840114635,0.00280149237291675
W23,1980,1989,12,12,0.0002666750058977,0.0067263552609782,0.0064596802550805,0.0205478899408928,0.00171232416174107,0.00116154671857885,0.00174700618941343,0.0002666750058977,0.0002666750058977,0.0004181536141409,0.00230821364922025,0.00189006003507935
