layer,distance,elevation
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20685.4145838705,2554.57836914062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20728.8210489793,2555.47192382812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20758.091573705,2555.43872070312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20769.0928843685,2555.06860351562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20798.0389815169,2554.83081054688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20821.611963696,2554.79296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20836.4280624603,2554.8994140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20852.7739220371,2555.7744140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20876.1633803705,2555.42749023438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20898.2397222299,2556.060546875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20921.2586478514,2555.46826171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20952.2526630242,2555.9482421875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20976.2740717013,2555.08325195312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20999.9796596887,2555.64501953125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21032.2813095363,2554.99926757812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21036.7538994091,2554.99926757812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21067.3256068937,2555.8935546875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21096.7056180386,2557.60400390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21120.0367028475,2557.60400390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21139.6595492254,2557.60400390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21169.1042358004,2557.07348632812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21178.1405550071,2557.07348632812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21204.1493665771,2555.07470703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21231.2757043032,2554.34423828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21240.3994992822,2554.34423828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21269.7764300572,2554.83178710938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21298.2472307302,2554.87353515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21316.1441487668,2555.228515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21338.9771915817,2555.63012695312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21362.6641115383,2555.09521484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21381.9431801834,2554.70166015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21409.7621294114,2554.67456054688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21422.369070849,2555.0078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21449.0620234097,2555.31420898438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21475.176515712,2555.3671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21495.6676435755,2555.4091796875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21510.4957399088,2555.87451171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21537.780856612,2553.84130859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21557.567581841,2555.40747070312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21573.0259694474,2555.26147460938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21594.725530419,2555.45727539062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21625.1565922983,2555.4931640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21654.8097062637,2555.34985351562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21684.6815842491,2555.34985351562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21691.0275812889,2556.97729492188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21721.7557018187,2559.35083007812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21750.7728553623,2556.14672851562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21775.5756340821,2554.9375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21794.0949424515,2554.9375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21816.3257264278,2555.755859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21837.8251637875,2555.35473632812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21860.8945925612,2555.16162109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21877.8046628584,2555.861328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21905.2075709237,2555.1845703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21934.301424912,2555.09130859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21945.445644529,2555.22729492188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21974.6385458978,2553.12890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,21994.1790789763,2553.12890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22009.9521525292,2553.92407226562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22029.3803536605,2553.92407226562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22058.7224764961,2554.84350585938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22086.3534549125,2555.45166015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22098.3898353113,2555.77368164062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22126.6297502631,2554.88671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22155.744588604,2554.06811523438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22165.6314893951,2554.35717773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22194.7957858957,2553.97412109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22222.9214320443,2554.43334960938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22252.0423855464,2555.51586914062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22277.5783578034,2555.1748046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22293.6561188726,2554.99951171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22319.7505159292,2555.2861328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22352.0527382457,2555.283203125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22382.6539281902,2554.0654296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22413.2329601259,2554.97875976562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22444.0044717152,2554.80859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22474.4102870469,2554.80859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22505.6079759928,2556.24096679688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22534.1121219132,2554.25512695312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22547.0277591661,2554.25512695312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22575.7705736982,2555.32470703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22601.2966176871,2554.65893554688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22617.8816509479,2555.36938476562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22644.0054559749,2556.30053710938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22668.2169083419,2555.7802734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22688.1914454436,2556.47631835938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22719.395165321,2557.8896484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22729.413403805,2555.8837890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22758.7859382168,2556.98364257812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22786.7554059038,2558.0810546875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22799.5963358439,2555.37255859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22827.5971962188,2556.28540039062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22854.8445278998,2556.029296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22869.4620257555,2556.029296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22896.2406563168,2556.11010742188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22922.3149510722,2555.82666015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22938.6684179153,2557.9169921875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22966.9049711443,2557.9169921875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,22998.2933844732,2557.33154296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23003.6660017265,2555.60766601562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23034.5824941521,2557.2744140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23064.6493152484,2556.8427734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23089.1637657303,2557.57177734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23108.670193802,2555.6015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23127.3454618673,2557.46118164062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23152.1720536258,2555.47973632812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23170.6043423295,2554.70092773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23188.0279987478,2555.2978515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23203.1405077187,2555.46337890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23225.4107602513,2555.59912109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23244.4461818045,2558.73095703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23263.1008785447,2556.43090820312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23279.1375682526,2557.9423828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23302.1742873261,2557.9423828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23323.7647139531,2555.39575195312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23343.2246583183,2557.75805664062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23370.6946155491,2556.09887695312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23402.364909242,2556.26123046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23433.0533821385,2554.41333007812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23463.9455930841,2554.41333007812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23494.3687965001,2554.50903320312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23519.7777612016,2555.06469726562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23543.4691827778,2555.06469726562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23573.9581487797,2555.68139648438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23602.0566800225,2556.3369140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23613.6404862795,2557.66333007812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23641.9406866347,2557.07592773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23670.3288152675,2556.55859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23687.5679341466,2556.55859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23710.208061578,2555.35375976562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23739.027742615,2558.40258789062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23769.8365100195,2556.67407226562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23796.5181273193,2555.486328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23816.7020575015,2555.86547851562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23835.7406389607,2556.05322265625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23863.0178814591,2556.05712890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23891.8080857005,2555.23779296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23903.5638303202,2556.01831054688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23931.35541745,2556.75146484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23956.585528117,2556.75146484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23974.0746933242,2554.51416015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,23999.8066759618,2554.70971679688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24014.5029294571,2555.05053710938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24042.0692257299,2556.60522460938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24080.3901968541,2555.02978515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24108.9804475426,2555.02978515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24138.5706025065,2555.02490234375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24147.5281100052,2554.08520507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24176.8626094735,2554.65234375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24206.4665728715,2554.9609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24236.0435515341,2554.87646484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24245.2015452784,2554.45532226562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24273.3066480977,2554.71630859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24302.537909081,2554.71728515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24332.869774106,2554.39990234375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24366.9310081854,2555.34057617188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24399.7500650285,2555.34057617188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24428.97842982,2555.3515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24452.6702002887,2554.42358398438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24472.1055772806,2554.42358398438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24500.8149376702,2554.8037109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24512.8170507361,2554.44921875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24540.9469840152,2554.26025390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24566.9905199277,2554.5380859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24584.3594409189,2554.33544921875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24608.1419163286,2555.271484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24631.6848393192,2554.75708007812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24649.5318124366,2554.8486328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24674.7305639629,2554.8486328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24693.8640711321,2554.8486328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24717.8723925903,2554.369140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24747.5802208051,2554.60571289062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24757.7323175229,2554.2236328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24784.7643684712,2558.37451171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24814.0186184037,2555.45581054688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24842.5426240367,2554.56323242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24850.3870647571,2554.19409179688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24880.4390368776,2554.46728515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24909.4569552967,2554.8154296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24947.6897129857,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24967.7329360897,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,24991.1981356766,2554.15087890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25019.2965147306,2554.4052734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25031.9330792394,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25060.7179260193,2554.27026367188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25089.1871662233,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25102.3241863803,2554.66088867188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25129.7293547078,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25149.9522746559,2554.58935546875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25170.5575194245,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25197.3372114435,2554.43188476562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25213.1676884488,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25238.6897891014,2554.36938476562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25267.0112342256,2554.197265625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25296.8873154356,2554.197265625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25304.4318109679,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25337.3507927543,2554.29809570312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25358.0387031778,2554.6005859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25382.8351016516,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25413.3989940997,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25445.0994737309,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25476.3180877038,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25505.9772320257,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25539.2480995941,2556.68505859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25574.3478693751,2555.60278320312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25604.205067208,2555.60571289062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25633.1614384634,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25649.574558173,2556.17895507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25672.2385050816,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25699.8666763363,2556.34985351562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25711.1655103558,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25740.3067673162,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25764.5065197486,2556.1640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25785.0529111955,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25813.6401200735,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25826.6804524486,2555.12426757812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25854.7816527793,2554.84228515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25884.8897434094,2555.11181640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25914.9457383781,2555.21020507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25922.035659719,2554.87915039062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25951.9624576041,2554.85986328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,25982.0247619895,2554.76196289062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26009.6284099903,2555.59106445312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26027.6472591967,2555.59106445312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26048.5644789968,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26073.4492432847,2555.34399414062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26090.855357621,2553.82348632812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26116.2533675418,2554.71435546875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26142.7142361995,2554.96948242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26157.8615329217,2554.96948242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26185.098455236,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26212.3187272789,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26227.4298078824,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26252.6215159732,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26269.861949256,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26295.8898662661,2559.947265625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26323.3125224676,2554.94262695312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26334.7421302826,2556.4296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26362.6212411592,2554.10205078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26392.0029222768,2554.91625976562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26417.1526144691,2554.53637695312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26431.9271792949,2554.80151367188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26460.1008624145,2554.04125976562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26491.0219518168,2554.19970703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26518.9359238489,2554.19970703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26532.2068192637,2554.08666992188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26560.3048299984,2554.11328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26587.0680670424,2555.88623046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26602.5898538682,2555.88623046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26629.3670737481,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26660.1366166265,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26692.1405818988,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26723.4343693444,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26748.9627005822,2553.76342773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26768.6981603024,2553.76342773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26790.3795599457,2553.9345703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26814.0558406701,2554.10888671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26832.7236791561,2554.02075195312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26857.5124702367,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26882.3012613172,2554.01171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26900.449785545,2554.01171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26925.2154613935,2554.42529296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26943.7077589893,2553.5
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26967.9686861746,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,26986.819826958,2553.66357421875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27011.1402641349,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27036.3015113576,2554.10571289062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27053.9166368535,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27079.9694834919,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27093.3790804589,2553.61181640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27114.9776017647,2553.61181640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27120.4510686332,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27149.1346494606,2554.5380859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27177.957161332,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27205.0287412685,2553.98291015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27214.4858360046,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27243.7098295169,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27271.8711790021,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27284.0583833037,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27312.4108201446,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27335.9598569341,2553.85571289062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27357.8415436689,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27380.3634263875,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27400.9421207217,2553.8662109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27423.4011325155,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27446.2401170829,2553.44677734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27476.2547510919,2553.44677734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27487.1718776035,2553
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27514.193429653,2554.0166015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,27540.3843833324,2554.04858398438
